path,clip_id,split,x,y,w,h,s_px,f_px,distance_m,band
data/frames/D/000495.jpg,D,train,0.811302,0.403634,0.104346,0.073286,158.30,2967.28,37.49,near_0_200
data/frames/D/000495.jpg,D,train,0.743227,0.437034,0.025637,0.031732,68.54,2967.28,86.58,near_0_200
data/frames/D/000495.jpg,D,train,0.836724,0.495643,0.034807,0.047843,103.34,2967.28,57.43,near_0_200
data/frames/D/000495.jpg,D,train,0.265234,0.517361,0.035156,0.031944,69.00,2967.28,86.01,near_0_200
data/frames/D/000495.jpg,D,train,0.514844,0.690278,0.035937,0.044444,96.00,2967.28,61.82,near_0_200
data/frames/D/000495.jpg,D,train,0.782813,0.341667,0.032813,0.027778,60.00,2967.28,98.91,near_0_200
data/frames/D/000495.jpg,D,train,0.971484,0.221528,0.036719,0.026389,57.00,2967.28,104.11,near_0_200
data/frames/D/000495.jpg,D,train,0.868750,0.286806,0.042188,0.031944,69.00,2967.28,86.01,near_0_200
data/frames/D/000495.jpg,D,train,0.824609,0.319444,0.033594,0.038889,84.00,2967.28,70.65,near_0_200
data/frames/D/000510.jpg,D,train,0.985210,0.923414,0.029251,0.048522,104.81,2967.28,56.62,near_0_200
data/frames/D/000510.jpg,D,train,0.437095,0.535114,0.037453,0.032143,69.43,2967.28,85.48,near_0_200
data/frames/D/000510.jpg,D,train,0.730081,0.352010,0.044380,0.036672,79.21,2967.28,74.92,near_0_200
data/frames/D/000510.jpg,D,train,0.806762,0.403744,0.104353,0.076659,165.58,2967.28,35.84,near_0_200
data/frames/D/000510.jpg,D,train,0.823074,0.514364,0.034539,0.052121,112.58,2967.28,52.71,near_0_200
data/frames/D/000510.jpg,D,train,0.503133,0.387502,0.026876,0.029428,63.56,2967.28,93.36,near_0_200
data/frames/D/000510.jpg,D,train,0.905859,0.338194,0.035156,0.037500,81.00,2967.28,73.27,near_0_200
data/frames/D/000510.jpg,D,train,0.964063,0.224306,0.039062,0.037500,81.00,2967.28,73.27,near_0_200
data/frames/D/000510.jpg,D,train,0.778516,0.343056,0.032031,0.038889,84.00,2967.28,70.65,near_0_200
data/frames/D/000510.jpg,D,train,0.821094,0.316667,0.037500,0.033333,72.00,2967.28,82.43,near_0_200
data/frames/D/000510.jpg,D,train,0.860156,0.293750,0.037500,0.034722,75.00,2967.28,79.13,near_0_200
data/frames/D/000525.jpg,D,train,0.724508,0.354218,0.039573,0.034663,74.87,2967.28,79.26,near_0_200
data/frames/D/000525.jpg,D,train,0.473391,0.550277,0.035419,0.029097,62.85,2967.28,94.42,near_0_200
data/frames/D/000525.jpg,D,train,0.741920,0.376217,0.042372,0.032224,69.60,2967.28,85.26,near_0_200
data/frames/D/000525.jpg,D,train,0.832031,0.418056,0.034375,0.025000,54.00,2967.28,109.90,near_0_200
data/frames/D/000525.jpg,D,train,0.796484,0.440278,0.038281,0.027778,60.00,2967.28,98.91,near_0_200
data/frames/D/000525.jpg,D,train,0.732031,0.439583,0.035937,0.029167,63.00,2967.28,94.20,near_0_200
data/frames/D/000525.jpg,D,train,0.738672,0.478472,0.030469,0.029167,63.00,2967.28,94.20,near_0_200
data/frames/D/000525.jpg,D,train,0.775000,0.352083,0.031250,0.018056,39.00,2967.28,152.16,near_0_200
data/frames/D/000525.jpg,D,train,0.456641,0.675694,0.025781,0.023611,51.00,2967.28,116.36,near_0_200
data/frames/D/000525.jpg,D,train,0.337500,0.546528,0.031250,0.029167,63.00,2967.28,94.20,near_0_200
data/frames/D/000525.jpg,D,train,0.476953,0.829167,0.011719,0.044444,45.00,2967.28,131.88,near_0_200
data/frames/D/000525.jpg,D,train,0.511328,0.825694,0.013281,0.054167,51.00,2967.28,116.37,near_0_200
data/frames/D/000525.jpg,D,train,0.807813,0.534722,0.018750,0.058333,72.00,2967.28,82.42,near_0_200
data/frames/D/000540.jpg,D,train,0.721600,0.356468,0.040429,0.033263,71.85,2967.28,82.60,near_0_200
data/frames/D/000540.jpg,D,train,0.791775,0.407075,0.091331,0.073095,157.89,2967.28,37.59,near_0_200
data/frames/D/000540.jpg,D,train,0.508727,0.566351,0.033921,0.028271,61.07,2967.28,97.18,near_0_200
data/frames/D/000540.jpg,D,train,0.375400,0.557526,0.035461,0.027129,58.60,2967.28,101.27,near_0_200
data/frames/D/000540.jpg,D,train,0.985261,0.288139,0.029449,0.035158,75.94,2967.28,78.15,near_0_200
data/frames/D/000540.jpg,D,train,0.738601,0.378870,0.042545,0.032845,70.95,2967.28,83.65,near_0_200
data/frames/D/000540.jpg,D,train,0.425391,0.673611,0.032031,0.030556,66.00,2967.28,89.92,near_0_200
data/frames/D/000540.jpg,D,train,0.768750,0.355556,0.032813,0.033333,72.00,2967.28,82.43,near_0_200
data/frames/D/000540.jpg,D,train,0.808594,0.329167,0.032813,0.038889,84.00,2967.28,70.65,near_0_200
data/frames/D/000540.jpg,D,train,0.847266,0.295833,0.035156,0.030556,66.00,2967.28,89.92,near_0_200
data/frames/D/000540.jpg,D,train,0.894531,0.346528,0.031250,0.034722,75.00,2967.28,79.13,near_0_200
data/frames/D/000540.jpg,D,train,0.948828,0.236111,0.041406,0.033333,72.00,2967.28,82.43,near_0_200
data/frames/D/000540.jpg,D,train,0.800000,0.547917,0.018750,0.062500,72.00,2967.28,82.42,near_0_200
data/frames/D/000555.jpg,D,train,0.568634,0.526381,0.028259,0.022016,47.55,2967.28,124.79,near_0_200
data/frames/D/000555.jpg,D,train,0.792069,0.408030,0.099068,0.072581,156.77,2967.28,37.85,near_0_200
data/frames/D/000555.jpg,D,train,0.717871,0.358255,0.040667,0.033151,71.61,2967.28,82.88,near_0_200
data/frames/D/000555.jpg,D,train,0.504967,0.393433,0.031942,0.028633,61.85,2967.28,95.95,near_0_200
data/frames/D/000555.jpg,D,train,0.922042,0.372398,0.105426,0.074462,160.84,2967.28,36.90,near_0_200
data/frames/D/000555.jpg,D,train,0.972573,0.298674,0.040709,0.030074,64.96,2967.28,91.36,near_0_200
data/frames/D/000555.jpg,D,train,0.428019,0.386676,0.042286,0.025362,54.78,2967.28,108.33,near_0_200
data/frames/D/000555.jpg,D,train,0.404687,0.568056,0.032813,0.030556,66.00,2967.28,89.92,near_0_200
data/frames/D/000555.jpg,D,train,0.541016,0.581944,0.030469,0.027778,60.00,2967.28,98.91,near_0_200
data/frames/D/000555.jpg,D,train,0.395313,0.672222,0.035937,0.022222,48.00,2967.28,123.64,near_0_200
data/frames/D/000555.jpg,D,train,0.798047,0.570139,0.021094,0.054167,81.00,2967.28,73.27,near_0_200
data/frames/D/000570.jpg,D,train,0.713723,0.360889,0.038465,0.033339,72.01,2967.28,82.41,near_0_200
data/frames/D/000570.jpg,D,train,0.951830,0.306427,0.032395,0.031096,67.17,2967.28,88.35,near_0_200
data/frames/D/000570.jpg,D,train,0.373243,0.676124,0.041805,0.026318,56.85,2967.28,104.40,near_0_200
data/frames/D/000570.jpg,D,train,0.441504,0.572843,0.034653,0.026404,57.03,2967.28,104.06,near_0_200
data/frames/D/000570.jpg,D,train,0.788685,0.411363,0.101238,0.068461,147.88,2967.28,40.13,near_0_200
data/frames/D/000570.jpg,D,train,0.799915,0.587189,0.024448,0.051054,93.88,2967.28,63.21,near_0_200
data/frames/D/000570.jpg,D,train,0.834766,0.310417,0.030469,0.029167,63.00,2967.28,94.20,near_0_200
data/frames/D/000570.jpg,D,train,0.933984,0.243056,0.041406,0.038889,84.00,2967.28,70.65,near_0_200
data/frames/D/000570.jpg,D,train,0.971875,0.215972,0.032813,0.037500,81.00,2967.28,73.27,near_0_200
data/frames/D/000570.jpg,D,train,0.760938,0.356944,0.031250,0.027778,60.00,2967.28,98.91,near_0_200
data/frames/D/000570.jpg,D,train,0.578906,0.592361,0.031250,0.026389,57.00,2967.28,104.11,near_0_200
data/frames/A/000465.jpg,A,val,0.616954,0.436133,0.009775,0.009688,10.46,1483.64,283.60,far_200_400
data/frames/A/000465.jpg,A,val,0.596328,0.420518,0.008530,0.009048,9.77,1483.64,303.66,far_200_400
data/frames/A/000465.jpg,A,val,0.959514,0.448253,0.008760,0.008801,9.51,1483.64,312.18,far_200_400
data/frames/A/000465.jpg,A,val,0.573433,0.444450,0.018496,0.009448,10.20,1483.64,290.80,far_200_400
data/frames/A/000465.jpg,A,val,0.963521,0.418308,0.007595,0.008175,8.83,1483.64,336.08,far_200_400
data/frames/A/000465.jpg,A,val,0.404494,0.417315,0.033249,0.019098,20.63,1483.64,143.86,near_0_200
data/frames/A/000465.jpg,A,val,0.976132,0.428543,0.013661,0.012538,13.54,1483.64,219.13,far_200_400
data/frames/A/000465.jpg,A,val,0.505469,0.950694,0.007812,0.018056,15.00,1483.64,197.83,near_0_200
data/frames/A/000465.jpg,A,val,0.505859,0.972917,0.007031,0.012500,13.50,1483.64,219.81,far_200_400
data/frames/A/000465.jpg,A,val,0.484375,0.315278,0.007812,0.008333,9.00,1483.64,329.71,far_200_400
data/frames/A/000465.jpg,A,val,0.285156,0.423611,0.009375,0.011111,12.00,1483.64,247.28,far_200_400
data/frames/A/000465.jpg,A,val,0.441016,0.667361,0.008594,0.018056,16.50,1483.64,179.83,near_0_200
data/frames/A/000465.jpg,A,val,0.344141,0.745139,0.011719,0.012500,13.50,1483.64,219.80,far_200_400
data/frames/A/000480.jpg,A,val,0.645001,0.436252,0.009361,0.009284,10.03,1483.64,295.94,far_200_400
data/frames/A/000480.jpg,A,val,0.384252,0.418403,0.033146,0.017664,19.08,1483.64,155.54,near_0_200
data/frames/A/000480.jpg,A,val,0.984224,0.448008,0.008315,0.008275,8.94,1483.64,332.02,far_200_400
data/frames/A/000480.jpg,A,val,0.568810,0.420999,0.007828,0.009940,10.74,1483.64,276.41,far_200_400
data/frames/A/000480.jpg,A,val,0.138563,0.437188,0.008951,0.010187,11.00,1483.64,269.70,far_200_400
data/frames/A/000480.jpg,A,val,0.254530,0.424440,0.008071,0.010334,11.16,1483.64,265.87,far_200_400
data/frames/A/000480.jpg,A,val,0.595622,0.443943,0.019136,0.009226,9.96,1483.64,297.80,far_200_400
data/frames/A/000480.jpg,A,val,0.935847,0.417708,0.006898,0.007546,8.15,1483.64,364.10,far_200_400
data/frames/A/000480.jpg,A,val,0.069364,0.435470,0.008986,0.009221,9.96,1483.64,297.96,far_200_400
data/frames/A/000480.jpg,A,val,0.504297,0.903472,0.010156,0.015278,16.50,1483.64,179.83,near_0_200
data/frames/A/000480.jpg,A,val,0.503906,0.925000,0.010937,0.013889,15.00,1483.64,197.82,near_0_200
data/frames/A/000480.jpg,A,val,0.330469,0.751389,0.009375,0.011111,12.00,1483.64,247.28,far_200_400
data/frames/A/000480.jpg,A,val,0.496875,0.210417,0.006250,0.009722,10.50,1483.64,282.60,far_200_400
data/frames/A/000480.jpg,A,val,0.484766,0.290972,0.007031,0.009722,10.50,1483.64,282.60,far_200_400
data/frames/A/000495.jpg,A,val,0.674147,0.436280,0.009439,0.010504,11.34,1483.64,261.56,far_200_400
data/frames/A/000495.jpg,A,val,0.618193,0.442858,0.018760,0.010860,11.73,1483.64,252.99,far_200_400
data/frames/A/000495.jpg,A,val,0.908960,0.416694,0.008104,0.008012,8.65,1483.64,342.92,far_200_400
data/frames/A/000495.jpg,A,val,0.118684,0.490837,0.010550,0.009333,10.08,1483.64,294.38,far_200_400
data/frames/A/000495.jpg,A,val,0.364468,0.418479,0.033127,0.019070,20.60,1483.64,144.07,near_0_200
data/frames/A/000495.jpg,A,val,0.104769,0.438420,0.008805,0.009888,10.68,1483.64,277.86,far_200_400
data/frames/A/000495.jpg,A,val,0.041521,0.436858,0.009021,0.008961,9.68,1483.64,306.60,far_200_400
data/frames/A/000495.jpg,A,val,0.541016,0.420139,0.008594,0.012500,13.50,1483.64,219.80,far_200_400
data/frames/A/000495.jpg,A,val,0.503516,0.861806,0.011719,0.015278,16.50,1483.64,179.83,near_0_200
data/frames/A/000495.jpg,A,val,0.503906,0.881944,0.009375,0.013889,15.00,1483.64,197.82,near_0_200
data/frames/A/000495.jpg,A,val,0.223438,0.426389,0.012500,0.016667,18.00,1483.64,164.85,near_0_200
data/frames/A/000495.jpg,A,val,0.440625,0.757639,0.006250,0.018056,12.00,1483.64,247.27,far_200_400
data/frames/A/000510.jpg,A,val,0.702521,0.436496,0.010141,0.009269,10.01,1483.64,296.42,far_200_400
data/frames/A/000510.jpg,A,val,0.345271,0.419608,0.033425,0.017270,18.65,1483.64,159.09,near_0_200
data/frames/A/000510.jpg,A,val,0.012814,0.439392,0.009182,0.008970,9.69,1483.64,306.30,far_200_400
data/frames/A/000510.jpg,A,val,0.640121,0.442358,0.018321,0.010494,11.33,1483.64,261.81,far_200_400
data/frames/A/000510.jpg,A,val,0.070507,0.441061,0.008837,0.008723,9.42,1483.64,314.97,far_200_400
data/frames/A/000510.jpg,A,val,0.921923,0.393008,0.008126,0.009736,10.51,1483.64,282.20,far_200_400
data/frames/A/000510.jpg,A,val,0.143817,0.489658,0.010090,0.008428,9.10,1483.64,325.99,far_200_400
data/frames/A/000510.jpg,A,val,0.439453,0.806944,0.010156,0.019444,19.50,1483.64,152.17,near_0_200
data/frames/A/000510.jpg,A,val,0.500391,0.820139,0.008594,0.018056,16.50,1483.64,179.83,near_0_200
data/frames/A/000510.jpg,A,val,0.496875,0.961806,0.007812,0.020833,15.00,1483.64,197.83,near_0_200
data/frames/A/000525.jpg,A,val,0.731576,0.436395,0.010613,0.009876,10.67,1483.64,278.20,far_200_400
data/frames/A/000525.jpg,A,val,0.661971,0.442129,0.017856,0.010734,11.59,1483.64,255.96,far_200_400
data/frames/A/000525.jpg,A,val,0.325949,0.419966,0.032838,0.017293,18.68,1483.64,158.88,near_0_200
data/frames/A/000525.jpg,A,val,0.854972,0.415803,0.008064,0.009792,10.58,1483.64,280.58,far_200_400
data/frames/A/000525.jpg,A,val,0.128878,0.461090,0.010966,0.010103,10.91,1483.64,271.95,far_200_400
data/frames/A/000525.jpg,A,val,0.936125,0.425810,0.010884,0.012360,13.35,1483.64,222.29,far_200_400
data/frames/A/000525.jpg,A,val,0.274629,0.452651,0.010513,0.008919,9.63,1483.64,308.05,far_200_400
data/frames/A/000525.jpg,A,val,0.438672,0.859722,0.010156,0.022222,19.50,1483.64,152.17,near_0_200
data/frames/A/000525.jpg,A,val,0.493750,0.891667,0.012500,0.016667,18.00,1483.64,164.85,near_0_200
data/frames/A/000525.jpg,A,val,0.499609,0.781944,0.010156,0.019444,19.50,1483.64,152.17,near_0_200
data/frames/A/000525.jpg,A,val,0.659375,0.971528,0.007812,0.018056,15.00,1483.64,197.83,near_0_200
data/frames/A/000540.jpg,A,val,0.759742,0.437537,0.010423,0.008387,9.06,1483.64,327.59,far_200_400
data/frames/A/000540.jpg,A,val,0.306413,0.420642,0.031538,0.016659,17.99,1483.64,164.92,near_0_200
data/frames/A/000540.jpg,A,val,0.684018,0.442679,0.018204,0.010150,10.96,1483.64,270.69,far_200_400
data/frames/A/000540.jpg,A,val,0.157101,0.459666,0.011850,0.010028,10.83,1483.64,273.98,far_200_400
data/frames/A/000540.jpg,A,val,0.910970,0.394001,0.012518,0.010886,11.76,1483.64,252.39,far_200_400
data/frames/A/000540.jpg,A,val,0.303257,0.451602,0.013139,0.009217,9.95,1483.64,298.09,far_200_400
data/frames/A/000540.jpg,A,val,0.830204,0.417521,0.013230,0.015215,16.43,1483.64,180.58,near_0_200
data/frames/A/000540.jpg,A,val,0.133699,0.430574,0.008351,0.010177,10.99,1483.64,269.97,far_200_400
data/frames/A/000540.jpg,A,val,0.498828,0.745833,0.011719,0.016667,18.00,1483.64,164.85,near_0_200
data/frames/A/000540.jpg,A,val,0.270313,0.752778,0.010937,0.013889,15.00,1483.64,197.82,near_0_200
data/frames/A/000540.jpg,A,val,0.673047,0.926389,0.010156,0.022222,19.50,1483.64,152.17,near_0_200
data/frames/A/000540.jpg,A,val,0.437891,0.916667,0.011719,0.019444,21.00,1483.64,141.30,near_0_200
data/frames/A/000555.jpg,A,val,0.788660,0.438244,0.010349,0.009342,10.09,1483.64,294.10,far_200_400
data/frames/A/000555.jpg,A,val,0.214697,0.485282,0.010421,0.010273,11.09,1483.64,267.45,far_200_400
data/frames/A/000555.jpg,A,val,0.706273,0.442639,0.018559,0.010064,10.87,1483.64,273.00,far_200_400
data/frames/A/000555.jpg,A,val,0.286450,0.421421,0.032722,0.017661,19.07,1483.64,155.57,near_0_200
data/frames/A/000555.jpg,A,val,0.923027,0.416988,0.008171,0.008280,8.94,1483.64,331.82,far_200_400
data/frames/A/000555.jpg,A,val,0.802473,0.417564,0.010686,0.012127,13.10,1483.64,226.56,far_200_400
data/frames/A/000555.jpg,A,val,0.186423,0.459014,0.011023,0.010818,11.68,1483.64,253.97,far_200_400
data/frames/A/000555.jpg,A,val,0.543445,0.442510,0.008823,0.009529,10.29,1483.64,288.33,far_200_400
data/frames/A/000555.jpg,A,val,0.877180,0.424344,0.009839,0.012974,14.01,1483.64,211.77,far_200_400
data/frames/A/000555.jpg,A,val,0.684375,0.882639,0.012500,0.015278,16.50,1483.64,179.83,near_0_200
data/frames/A/000555.jpg,A,val,0.437500,0.979167,0.007812,0.019444,15.00,1483.64,197.83,near_0_200
data/frames/A/000555.jpg,A,val,0.491406,0.775000,0.009375,0.022222,18.00,1483.64,164.85,near_0_200
data/frames/A/000555.jpg,A,val,0.498047,0.712500,0.008594,0.013889,15.00,1483.64,197.82,near_0_200
data/frames/A/000570.jpg,A,val,0.774149,0.416564,0.010059,0.013558,14.64,1483.64,202.65,far_200_400
data/frames/A/000570.jpg,A,val,0.817409,0.439312,0.010487,0.008812,9.52,1483.64,311.79,far_200_400
data/frames/A/000570.jpg,A,val,0.267069,0.422723,0.032429,0.017684,19.10,1483.64,155.37,near_0_200
data/frames/A/000570.jpg,A,val,0.236860,0.484291,0.010184,0.009267,10.01,1483.64,296.48,far_200_400
data/frames/A/000570.jpg,A,val,0.403292,0.425443,0.009139,0.010995,11.87,1483.64,249.88,far_200_400
data/frames/A/000570.jpg,A,val,0.892676,0.415791,0.008207,0.008786,9.49,1483.64,312.71,far_200_400
data/frames/A/000570.jpg,A,val,0.355974,0.450129,0.009243,0.008582,9.27,1483.64,320.14,far_200_400
data/frames/A/000570.jpg,A,val,0.728791,0.442322,0.018606,0.009766,10.55,1483.64,281.33,far_200_400
data/frames/A/000570.jpg,A,val,0.626654,0.472405,0.008724,0.008639,9.33,1483.64,318.03,far_200_400
data/frames/A/000570.jpg,A,val,0.698278,0.846309,0.010442,0.019971,20.05,1483.64,148.00,near_0_200
data/frames/A/000570.jpg,A,val,0.874742,0.391391,0.010853,0.011734,12.67,1483.64,234.15,far_200_400
data/frames/A/000570.jpg,A,val,0.569416,0.442816,0.008428,0.007702,8.32,1483.64,356.72,far_200_400
data/frames/A/000570.jpg,A,val,0.489453,0.720833,0.008594,0.013889,15.00,1483.64,197.82,near_0_200
data/frames/A/000570.jpg,A,val,0.497266,0.677778,0.008594,0.013889,15.00,1483.64,197.82,near_0_200
data/frames/A/000570.jpg,A,val,0.497266,0.695139,0.010156,0.009722,10.50,1483.64,282.60,far_200_400
data/frames/A/000570.jpg,A,val,0.460938,0.369444,0.009375,0.016667,18.00,1483.64,164.85,near_0_200
data/frames/B/000600.jpg,B,val,0.212028,0.959978,0.026737,0.034777,75.12,2967.28,79.00,near_0_200
data/frames/B/000600.jpg,B,val,0.098701,0.987327,0.039063,0.025252,54.54,2967.28,108.80,near_0_200
data/frames/B/000600.jpg,B,val,0.482755,0.653812,0.009846,0.015352,33.16,2967.28,178.97,near_0_200
data/frames/B/000600.jpg,B,val,0.243359,0.613194,0.008594,0.015278,33.00,2967.28,179.83,near_0_200
data/frames/B/000600.jpg,B,val,0.812500,0.764583,0.015625,0.018056,39.00,2967.28,152.16,near_0_200
data/frames/B/000612.jpg,B,val,0.800083,0.755053,0.012300,0.018809,40.63,2967.28,146.07,near_0_200
data/frames/B/000612.jpg,B,val,0.480525,0.652832,0.010120,0.015078,32.57,2967.28,182.22,near_0_200
data/frames/B/000612.jpg,B,val,0.236719,0.617361,0.010937,0.018056,39.00,2967.28,152.16,near_0_200
data/frames/B/000612.jpg,B,val,0.058594,0.885417,0.023438,0.043056,90.00,2967.28,65.94,near_0_200
data/frames/B/000624.jpg,B,val,0.807984,0.767793,0.012674,0.019320,41.73,2967.28,142.21,near_0_200
data/frames/B/000624.jpg,B,val,0.478242,0.652080,0.008540,0.014851,32.08,2967.28,185.00,near_0_200
data/frames/B/000624.jpg,B,val,0.036719,0.911806,0.021875,0.034722,75.00,2967.28,79.13,near_0_200
data/frames/B/000624.jpg,B,val,0.228516,0.629167,0.011719,0.025000,45.00,2967.28,131.88,near_0_200
data/frames/B/000636.jpg,B,val,0.137232,0.985327,0.019816,0.025287,54.62,2967.28,108.65,near_0_200
data/frames/B/000636.jpg,B,val,0.476172,0.651389,0.013281,0.016667,36.00,2967.28,164.85,near_0_200
data/frames/B/000636.jpg,B,val,0.013672,0.940972,0.022656,0.045833,87.00,2967.28,68.21,near_0_200
data/frames/B/000636.jpg,B,val,0.220703,0.629861,0.013281,0.018056,39.00,2967.28,152.16,near_0_200
data/frames/B/000648.jpg,B,val,0.825614,0.794584,0.015203,0.020322,43.90,2967.28,135.20,near_0_200
data/frames/B/000648.jpg,B,val,0.212891,0.636806,0.011719,0.018056,39.00,2967.28,152.16,near_0_200
data/frames/B/000648.jpg,B,val,0.473438,0.652083,0.012500,0.020833,45.00,2967.28,131.88,near_0_200
data/frames/B/000660.jpg,B,val,0.471484,0.654861,0.007031,0.020833,27.00,2967.28,219.81,far_200_400
data/frames/B/000660.jpg,B,val,0.204687,0.645833,0.010937,0.019444,42.00,2967.28,141.31,near_0_200
data/frames/B/000672.jpg,B,val,0.849025,0.820638,0.012533,0.022694,48.13,2967.28,123.31,near_0_200
data/frames/B/000672.jpg,B,val,0.469703,0.652751,0.008844,0.022098,33.96,2967.28,174.75,near_0_200
data/frames/B/000672.jpg,B,val,0.194531,0.655556,0.012500,0.013889,30.00,2967.28,197.82,near_0_200
data/frames/B/000684.jpg,B,val,0.469138,0.647232,0.008590,0.011700,25.27,2967.28,234.83,far_200_400
data/frames/B/000684.jpg,B,val,0.862629,0.834710,0.013002,0.022955,49.58,2967.28,119.69,near_0_200
data/frames/B/000684.jpg,B,val,0.184766,0.665278,0.013281,0.022222,48.00,2967.28,123.64,near_0_200
data/frames/B/000696.jpg,B,val,0.469378,0.647396,0.009485,0.012899,27.86,2967.28,213.00,far_200_400
data/frames/B/000696.jpg,B,val,0.178516,0.676389,0.011719,0.019444,42.00,2967.28,141.30,near_0_200
data/frames/B/000708.jpg,B,val,0.469460,0.647542,0.009469,0.015274,32.99,2967.28,179.88,near_0_200
data/frames/B/000708.jpg,B,val,0.896803,0.872074,0.014310,0.027944,54.95,2967.28,108.00,near_0_200
data/frames/B/000708.jpg,B,val,0.171094,0.685417,0.015625,0.020833,45.00,2967.28,131.88,near_0_200
data/frames/B/000720.jpg,B,val,0.969906,0.946018,0.020823,0.028874,62.37,2967.28,95.15,near_0_200
data/frames/B/000720.jpg,B,val,0.470089,0.647862,0.009097,0.014694,31.74,2967.28,186.98,near_0_200
data/frames/B/000720.jpg,B,val,0.173047,0.764583,0.025781,0.018056,39.00,2967.28,152.16,near_0_200
data/frames/B/000720.jpg,B,val,0.163672,0.696528,0.014844,0.018056,39.00,2967.28,152.16,near_0_200
data/frames/B/000732.jpg,B,val,0.140481,0.778359,0.029742,0.019873,42.93,2967.28,138.25,near_0_200
data/frames/B/000732.jpg,B,val,0.098505,0.746981,0.019100,0.019525,42.17,2967.28,140.72,near_0_200
data/frames/B/000732.jpg,B,val,0.471447,0.647879,0.009325,0.015383,33.23,2967.28,178.60,near_0_200
data/frames/B/000732.jpg,B,val,0.155078,0.709722,0.016406,0.022222,48.00,2967.28,123.64,near_0_200
data/frames/B/000744.jpg,B,val,0.085030,0.764667,0.026291,0.022770,49.18,2967.28,120.66,near_0_200
data/frames/B/000744.jpg,B,val,0.472498,0.648928,0.009105,0.015078,32.57,2967.28,182.22,near_0_200
data/frames/B/000744.jpg,B,val,0.105931,0.794664,0.026232,0.020828,44.99,2967.28,131.91,near_0_200
data/frames/B/000744.jpg,B,val,0.147266,0.720139,0.014844,0.018056,39.00,2967.28,152.16,near_0_200
data/frames/B/000744.jpg,B,val,0.926953,0.674306,0.017969,0.015278,33.00,2967.28,179.83,near_0_200
data/frames/C/000324.jpg,C,val,0.475525,0.963897,0.013926,0.026398,53.48,2967.28,110.98,near_0_200
data/frames/C/000324.jpg,C,val,0.538554,0.846672,0.009657,0.015227,32.89,2967.28,180.43,near_0_200
data/frames/C/000324.jpg,C,val,0.584135,0.784040,0.009583,0.012859,27.78,2967.28,213.66,far_200_400
data/frames/C/000324.jpg,C,val,0.455798,0.903698,0.013003,0.023727,49.93,2967.28,118.85,near_0_200
data/frames/C/000324.jpg,C,val,0.520547,0.816482,0.010340,0.015854,34.24,2967.28,173.30,near_0_200
data/frames/C/000324.jpg,C,val,0.579563,0.957623,0.032363,0.084753,124.27,2967.28,47.75,near_0_200
data/frames/C/000324.jpg,C,val,0.549547,0.949697,0.012609,0.022545,48.42,2967.28,122.57,near_0_200
data/frames/C/000324.jpg,C,val,0.549028,0.889193,0.010338,0.018756,39.70,2967.28,149.49,near_0_200
data/frames/C/000324.jpg,C,val,0.479374,0.905063,0.012380,0.025191,47.54,2967.28,124.83,near_0_200
data/frames/C/000324.jpg,C,val,0.528239,0.882712,0.010787,0.019918,41.42,2967.28,143.27,near_0_200
data/frames/C/000324.jpg,C,val,0.523392,0.915817,0.011025,0.021943,42.34,2967.28,140.18,near_0_200
data/frames/C/000324.jpg,C,val,0.547979,0.759501,0.011194,0.012037,26.00,2967.28,228.25,far_200_400
data/frames/C/000324.jpg,C,val,0.504036,0.843383,0.009800,0.015116,32.65,2967.28,181.76,near_0_200
data/frames/C/000324.jpg,C,val,0.492501,0.865861,0.014017,0.024913,53.81,2967.28,110.28,near_0_200
data/frames/C/000324.jpg,C,val,0.538479,0.787948,0.016213,0.030450,62.26,2967.28,95.32,near_0_200
data/frames/C/000324.jpg,C,val,0.509450,0.806529,0.011506,0.015570,33.63,2967.28,176.46,near_0_200
data/frames/C/000324.jpg,C,val,0.558831,0.985887,0.029646,0.028226,60.97,2967.28,97.34,near_0_200
data/frames/C/000324.jpg,C,val,0.480114,0.806679,0.033990,0.053758,116.12,2967.28,51.11,near_0_200
data/frames/C/000324.jpg,C,val,0.510361,0.790231,0.011252,0.012062,26.05,2967.28,227.78,far_200_400
data/frames/C/000324.jpg,C,val,0.553713,0.814815,0.012682,0.030738,48.70,2967.28,121.86,near_0_200
data/frames/C/000324.jpg,C,val,0.569065,0.820033,0.023233,0.052064,89.21,2967.28,66.52,near_0_200
data/frames/C/000324.jpg,C,val,0.446875,0.954861,0.020313,0.076389,78.00,2967.28,76.08,near_0_200
data/frames/C/000324.jpg,C,val,0.589453,0.739583,0.035156,0.026389,57.00,2967.28,104.11,near_0_200
data/frames/C/000324.jpg,C,val,0.601953,0.748611,0.028906,0.027778,60.00,2967.28,98.91,near_0_200
data/frames/C/000336.jpg,C,val,0.551363,0.918897,0.009970,0.016634,35.93,2967.28,165.17,near_0_200
data/frames/C/000336.jpg,C,val,0.541145,0.882301,0.010672,0.016133,34.85,2967.28,170.30,near_0_200
data/frames/C/000336.jpg,C,val,0.530307,0.917660,0.010715,0.018648,40.28,2967.28,147.33,near_0_200
data/frames/C/000336.jpg,C,val,0.477417,0.956894,0.012822,0.026708,49.24,2967.28,120.53,near_0_200
data/frames/C/000336.jpg,C,val,0.576800,0.968688,0.028025,0.062623,107.62,2967.28,55.15,near_0_200
data/frames/C/000336.jpg,C,val,0.490319,0.914074,0.013641,0.025991,52.38,2967.28,113.29,near_0_200
